id;name;host_id;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;city
593519375312173996;Central and Quiet Victorian Apt in Haight-Ashbury;450173604;94117;37.76719;-122.45037;Entire home/apt;155;30;4;2023-02-17;0.48;1;111;4;San Francisco
679494037282057245;Cozy Room Perfect for Remote Workers;159355723;94115;37.78943;-122.43669;Private room;165;30;0;0;0.0;10;364;0;San Francisco
4416095;Capitol Hill Luxurious Master Bedrm;14275599;20003;38.88488;-76.98904;Private room;70;2;104;2023-02-26;1.03;3;0;3;Washington D.C.
23527224;Capitol Hill Townhouse next to Lincoln Park;15905758;20002;38.88993;-76.99099;Entire home/apt;140;31;14;2018-05-28;0.23;1;0;0;Washington D.C.
22047367;Bright/Remodeled Downtown Studio!;4430421;94109;37.78612;-122.41649;Entire home/apt;85;30;1;2019-08-14;0.02;154;177;0;San Francisco
40160080;Convention Center & Metro -2 BLKS ✿ O Street Inn;119489123;20001;38.90936;-77.02452;Entire home/apt;635;3;116;2023-03-17;3.1;1;248;41;Washington D.C.
7699910;2BR Apartment in SF's best neighborhood;38956179;94123;37.80555;-122.43555;Entire home/apt;382;1;17;2023-02-10;0.49;2;50;6;San Francisco
48241538;San Francisco One Bedroom near Financial District;22541573;94103;37.77615;-122.41803;Entire home/apt;259;30;0;0;0.0;17;357;0;San Francisco
13149363;Charming Capitol Hill Rowhouse | Walk to Union St.;6203770;20002;38.89892;-76.99526;Entire home/apt;195;31;0;0;0.0;1;0;0;Washington D.C.
816211107298614925;Cozy room in the heart of SF;375566645;94103;37.767919534847394;-122.42425611426918;Private room;52;30;0;0;0.0;14;14;0;San Francisco
46037704;Quiet Clean Studio with shared Outdoor Deck;11166165;94114;37.76675;-122.4328;Entire home/apt;89;45;6;2022-05-19;0.22;3;19;1;San Francisco
9924449;Mission Sanctuary | 2BR;744614;94110;37.7572;-122.40871;Entire home/apt;245;3;92;2023-02-22;1.05;2;186;18;San Francisco
37904794;Quiet Noe Valley cottage w/ full kitchen and patio;286419861;94114;37.75412;-122.44053;Entire home/apt;240;30;18;2022-11-30;0.43;1;363;4;San Francisco
29877418;Revitalized Edwardian Residence with Rooftop Patio;579255;94118;37.78627;-122.47097;Entire home/apt;800;30;11;2020-02-24;0.22;1;362;0;San Francisco
49158646;Brand new apartment in the best location of SF;10800264;94107;37.77858;-122.4047;Entire home/apt;119;30;2;2021-12-15;0.1;3;305;0;San Francisco
21634930;Beautiful bedroom on top floor of new home;17965378;94115;37.78096;-122.42932;Private room;99;2;37;2020-03-08;0.57;2;0;0;San Francisco
18033653;Cozy Nook in the Center of DC(SHAW);17680985;20001;38.91197;-77.02436;Private room;90;31;160;2020-03-14;2.25;1;252;0;Washington D.C.
47579096;Must see Remodeled 3 bedroom in Anza Vista / NOPA;3503605;94115;37.78182;-122.4406;Entire home/apt;596;4;12;2023-02-26;0.62;1;175;10;San Francisco
22268306;Cozy and brand new condo!;47462040;20011;38.9584;-77.02913;Entire home/apt;55;31;1;2018-01-15;0.02;1;0;0;Washington D.C.
21962401;Sunny Room in Awesome DC Neighborhood!;159644445;20010;38.93692;-77.03263;Private room;58;1;317;2023-02-28;4.94;5;346;48;Washington D.C.
30062514;Cute, Clean, Quiet Studio in Amazing Location;11166165;94114;37.76547;-122.4345;Entire home/apt;79;30;7;2023-01-31;0.13;3;31;1;San Francisco
700647098001993002;Quiet Garden Apartment;54125330;94116;37.74213;-122.48464;Entire home/apt;225;2;10;2023-02-23;1.57;1;183;10;San Francisco
2980416;Furnished Bright Room Upstairs - Single Occupency;4191595;94112;37.73281;-122.42668;Private room;41;30;22;2022-11-19;0.21;5;151;4;San Francisco
49595336;1628 - Luxury 3B3B at SF near Bart, Beach & Golf;389843649;94112;37.71493;-122.44787;Entire home/apt;221;2;76;2023-02-05;3.52;1;155;35;San Francisco
40471263;Pet-Friendly 2BR in Washington DC, Near Sights;48005494;20009;38.91364;-77.03162;Entire home/apt;192;31;5;2023-01-21;0.2;138;334;2;Washington D.C.
13199320;PVT Bright + New Bedroom in Historic Eckington;55009;20002;38.91399;-77.00357;Private room;50;32;17;2020-07-17;0.21;8;238;0;Washington D.C.
32497883;"Donatello Hotel""";52178915;94102;37.78871;-122.41151;Entire home/apt;190;2;23;2022-12-08;0.49;43;14;16;San Francisco
29261601;(929 #D) private bedroom + shared bathroom;46519368;94133;37.79721;-122.40988;Private room;63;365;14;2022-08-01;0.29;8;365;3;San Francisco
27381476;Red Victorian - Four beds in shared Hula Hoop Room;117141107;94117;37.76942;-122.44991;Shared room;100;1;14;2019-04-12;0.25;43;0;0;San Francisco
33430562;Private Top Floor + Ocean Views in Ashbury Heights;30474972;94117;37.76438;-122.44706;Private room;500;1;0;0;0.0;3;0;0;San Francisco
20257125;Outer Sunset Private Bedroom [K] * W/D *;133894957;94116;37.74459;-122.49007;Private room;83;1;14;2023-02-26;0.21;5;353;4;San Francisco
1352111;Tranquil Pacific Heights Top Floor Duplex;1678230;94115;37.78992;-122.43446;Entire home/apt;150;30;135;2023-01-15;1.16;3;248;4;San Francisco
35991621;The Ship;109185967;20009;38.92424;-77.02841;Entire home/apt;379;31;5;2020-02-02;0.11;1;365;0;Washington D.C.
581274670889993106;Inn at the Opera* One Bedroom;52178915;94102;37.77759;-122.42117;Entire home/apt;98;2;13;2023-02-14;1.19;43;0;13;San Francisco
4157192;Hilltop House Guest Suite with Stunning View;8990678;94110;37.74429;-122.4084;Entire home/apt;150;30;25;2021-09-21;0.25;1;85;0;San Francisco
41086899;Studio Suite in the cultural Epicenter of San Fran;20704144;94102;37.78878;-122.41064;Private room;162;2;39;2022-11-02;1.01;20;10;12;San Francisco
21028247;Spacious 2 BR in San Francisco. Views! Parking!;28932312;94127;37.72937;-122.46126;Entire home/apt;269;3;110;2022-09-26;1.67;2;89;14;San Francisco
2308259;Beautiful 2 bedroom apt. in Georgetown;11788216;20007;38.90538;-77.06741;Entire home/apt;185;3;122;2023-02-26;1.11;1;29;24;Washington D.C.
47877069;Waterfront S. Beach 2BR w/ Pool, Tennis, Spa;107434423;94107;37.782342;-122.388737;Entire home/apt;204;31;0;0;0.0;138;308;0;San Francisco
44597119;Cozy/Remodeled Downtown Studio;4430421;94109;37.78575;-122.41637;Entire home/apt;86;30;0;0;0.0;154;179;0;San Francisco
16635517;English Basement -- Walk to Metro/Adams Morgan/Zoo;109898126;20009;38.92698;-77.03923;Entire home/apt;98;3;162;2023-03-07;2.18;1;28;33;Washington D.C.
19872890;Heart of Georgetown charming apartment!;16381569;20007;38.90846;-77.06072;Entire home/apt;108;3;248;2023-03-18;3.66;2;56;67;Washington D.C.
17159806;Sunny Two Bedroom House in Lovely Bernal Heights;115416158;94110;37.74689;-122.41692;Entire home/apt;225;2;64;2020-02-27;0.89;1;0;0;San Francisco
38348299;Galleria Park, Gallery Suite;283380571;94104;37.78931;-122.40234;Private room;279;1;0;0;0.0;4;365;0;San Francisco
54014361;Rincon Hill 1BR w/ Gym & Lounge, nr Embarcadero;107434423;94105;37.78770300000001;-122.391971;Entire home/apt;359;31;0;0;0.0;138;0;0;San Francisco
54518;Downtown SF Living.;255971;94104;37.79337;-122.40198;Entire home/apt;132;30;21;2022-10-05;0.15;1;156;2;San Francisco
45380601;Unbelievable San Francisco location and views;123436073;94123;37.80233;-122.44527;Entire home/apt;120;30;0;0;0.0;1;0;0;San Francisco
800076;Cozy English Basement with Private Patio;3885360;20009;38.91545;-77.0305;Entire home/apt;186;1;215;2023-03-11;1.76;1;332;23;Washington D.C.
5262416;Modern garden Apt in jazz saxophonist's home;19361397;20001;38.91564;-77.01268;Entire home/apt;135;3;304;2023-03-16;3.08;1;241;35;Washington D.C.
4949779;Gorgeous room w/SF city & bay views;96655;94114;37.75384;-122.44114;Private room;125;60;46;2022-09-06;0.47;2;214;1;San Francisco
20299513;"Rowhome 3BR/2BA; Near National Mall";24444960;20002;38.89606;-76.98222;Entire home/apt;253;3;26;2023-02-20;0.44;1;38;6;Washington D.C.
3199232;Capitol Hill Boutique Stay feat. Washington Post;16213289;20002;38.89267;-76.9939;Entire home/apt;145;2;69;2023-03-14;0.66;1;277;47;Washington D.C.
3157463;Stylish Edwardian Family Home;3924145;94121;37.78661;-122.48157;Entire home/apt;450;7;22;2021-11-01;0.21;1;269;0;San Francisco
6649234;SF Hotel Studio: Union Square (5);22267033;94102;37.78698;-122.41125;Entire home/apt;299;2;11;2020-02-28;0.12;19;359;0;San Francisco
29701036;Spacious 1BD Apt Near Metro w/Free Parking;4365896;20011;38.95013;-77.01373;Entire home/apt;136;2;232;2023-03-12;4.38;1;62;55;Washington D.C.
556688767671380156;Sunny, spacious private room in heart of SF (3C);375566645;94103;37.76811;-122.41955;Private room;57;30;4;2023-03-02;0.35;14;146;4;San Francisco
702114541330773408;Luxury San Francisco Apartment Hotel Ocean View;474761537;94105;37.79112;-122.39407;Private room;120;30;0;0;0.0;1;308;0;San Francisco
9972284;Gorgeous master bdrm in LeDroit Park!;29467361;20001;38.91683;-77.01583;Private room;70;31;52;2017-05-27;0.63;1;0;0;Washington D.C.
41084860;Gorgeous Garden apt near Golden Gate Park;172361613;94121;37.77781;-122.48889;Entire home/apt;115;30;9;2022-07-11;0.25;1;53;2;San Francisco
32748703;Lovely Big Ceiling Window SF. 5 mins Walk to BART;79715071;94112;37.72224;-122.45178;Private room;43;120;6;2023-03-04;0.13;9;271;1;San Francisco
30395396;Vernon 1BR, w/ Gym, nr metro, Convention Ctr.;107434423;20001;38.90394;-77.01724;Entire home/apt;148;32;1;2019-01-17;0.02;221;321;0;Washington D.C.
53256253;Serene patio. Near dining/BART. Perfect for one.;127367;94131;37.73531;-122.431694;Entire home/apt;97;30;0;0;0.0;6;278;0;San Francisco
22229408;Explorer's Paradise: Near Train, Bus & Bike Share;120875011;20017;38.92217;-77.00045;Private room;20;31;20;2021-06-30;0.32;1;0;0;Washington D.C.
22416682;Capitol Hill's coziest spot!;26219810;20002;38.89429;-76.99356;Private room;131;1;345;2023-03-11;5.56;1;26;85;Washington D.C.
23997894;Bright 1bd, 2nd floor apt at H St NE-Capitol Hill;77073200;20002;38.89526;-76.98122;Entire home/apt;118;1;319;2023-03-14;5.32;1;201;57;Washington D.C.
563080886538242234;Twin Peaks, Luxury Apt, laundry, Parking, BBQ Deck;262875;94131;37.74928;-122.44407;Entire home/apt;110;30;0;0;0.0;3;324;0;San Francisco
14913168;Charming studio apartment in Adams Morgan (Apt 4B);93122946;20009;38.92384;-77.04152;Entire home/apt;70;31;192;2022-12-31;2.42;2;96;25;Washington D.C.
42105576;Dupont Circle 1BR nr. U St, Metro & Glen's Mkt;107434423;20009;38.91682139999999;-77.04277639999998;Entire home/apt;129;32;1;2020-09-14;0.03;221;145;0;Washington D.C.
23552081;Stratford Cozy Cool Queen;173206762;94102;37.78629;-122.40874;Private room;9999;1;5;2018-09-09;0.08;61;293;0;San Francisco
33401021;Sonder Hayes Valley | King Room;219930816;94102;37.77428;-122.42384;Private room;247;2;93;2022-08-14;1.95;18;347;7;San Francisco
736402831765766641;# C - Convenient Stay! Book Potrero Hill Today!;286802480;94107;37.75385;-122.39797;Private room;56;30;0;0;0.0;6;365;0;San Francisco
21739662;Remodeled Studio Near Union Square!;4430421;94109;37.78492;-122.41654;Entire home/apt;83;30;6;2022-03-31;0.12;154;177;1;San Francisco
47157599;SF Beautiful Sunny Room with Bay Windows;203065170;94131;37.74715;-122.43311;Private room;53;30;0;0;0.0;14;0;0;San Francisco
1620039;Perfect Timeshare/Hotel (Union Sq.);6346492;94102;37.78896;-122.4104;Private room;193;1;69;2016-09-02;0.6;29;0;0;San Francisco
16497229;Blue Room near Fisherman's Wharf & Financial Dis;19584367;94133;37.80451;-122.41351;Private room;48;30;84;2022-11-18;1.12;4;21;3;San Francisco
9752553;Chic Pac Heights Privacy;4976919;94115;37.7931;-122.4361;Entire home/apt;193;31;20;2021-07-05;0.23;1;338;0;San Francisco
7699276;1 or 2 PRIVATE ROOMS & BATH IN HUGE FLAT;40419188;94114;37.76083;-122.43884;Private room;350;2;10;2019-12-15;0.18;2;75;0;San Francisco
18549735;Modern, Private Apartment with Garden Walk-Out;4336135;94115;37.78738;-122.44205;Entire home/apt;140;30;17;2020-02-01;0.25;1;0;0;San Francisco
50384670;Mobility/Hearing Accessible Serenity Suite;303137606;94102;37.78549;-122.41061;Private room;220;1;0;0;0.0;10;221;0;San Francisco
38915618;Stunning 2-UNIT Rental // Only STEPS Away from The White House;289259344;20036;38.90438;-77.03793;Entire home/apt;591;2;12;2023-02-03;0.31;20;194;6;Washington D.C.
13153398;Basement Apartment in The Gloria Townhouse;73400602;20009;38.92154;-77.03972;Private room;40;31;1;2016-08-21;0.01;1;0;0;Washington D.C.
10282371;Ste 1408-1 Queen Bedrm & Living Rm;51659350;94102;37.78773;-122.40768;Private room;225;2;4;2022-09-23;0.05;4;301;1;San Francisco
46091378;Charming 2Br / 2 Office Hideaway on Quiet Street;4667343;94117;37.76923;-122.44675;Entire home/apt;250;30;13;2022-05-16;0.47;1;263;2;San Francisco
290001;Cozy Rowhouse Near Logan Circle, Convention Center;1505235;20001;38.91001;-77.02563;Entire home/apt;189;2;157;2023-03-16;1.17;1;102;16;Washington D.C.
12154955;Private Room #2 Close to the Ocean;7335923;94122;37.75676;-122.48438;Private room;45;30;1;2016-07-04;0.01;2;355;0;San Francisco
42278240;Remodeled Guest Suite Near Food/Shopping & MUNI;335930199;94127;37.72674;-122.46278;Entire home/apt;89;1;2;2020-03-10;0.05;1;0;0;San Francisco
40763935;Modern 2B/2B close to USF, UCSF;316658100;94118;37.77859;-122.44793;Entire home/apt;310;1;105;2023-02-19;2.99;2;153;35;San Francisco
42758981;Furnished 1BR Near FiDi & BART w/ Gym & Pool;48005494;94107;37.78193;-122.38996;Entire home/apt;122;30;1;2021-07-12;0.05;31;364;0;San Francisco
754117;Amazing Flat in Haight Ashbury;3967658;94117;37.77234;-122.44622;Entire home/apt;200;30;175;2022-12-04;1.4;1;139;3;San Francisco
15171376;Classic Washington DC English Garden Apartment;25364945;20011;38.95347;-77.03507;Entire home/apt;115;2;277;2023-03-17;3.62;1;299;55;Washington D.C.
557113841942944114;Rincon Hill 1BR w/ Pool & Theater, nr shops;107434423;94105;37.7873984;-122.3923904;Entire home/apt;232;31;1;2022-08-15;0.15;138;282;1;San Francisco
2516656;Charming Spacious DC Logan Circle Row House;9746136;20009;38.91175;-77.02832;Entire home/apt;497;31;174;2022-10-15;1.59;1;355;16;Washington D.C.
7983070;Spacious & Sunny 4BR / 2.5BA Home;16688525;94118;37.78323;-122.4548;Entire home/apt;711;2;67;2023-01-02;0.75;2;17;19;San Francisco
25378845;Victorian house, private one bedroom bsmt apt.;191611525;20001;38.91641;-77.01001;Entire home/apt;85;31;178;2022-10-11;3.05;1;46;15;Washington D.C.
12484859;Beautiful house with Panoramic Bay views;8676376;94134;37.72578;-122.42008;Entire home/apt;138;30;61;2022-08-23;0.74;5;275;2;San Francisco
31125401;KING ROOM B;208750284;94124;37.73662;-122.3979;Private room;75;1;67;2020-06-10;1.32;5;0;0;San Francisco
49043980;Charming Sherwood Forest Private Apt. Free Parking;8517866;94127;37.73817;-122.45966;Entire home/apt;259;3;30;2023-02-24;1.38;1;179;20;San Francisco
35878322;DuPont Circle/Kalorama Luxury Apartment Suite 1;269834634;20008;38.91521;-77.04741;Entire home/apt;152;1;118;2023-03-03;2.62;11;335;28;Washington D.C.
43149204;Cozy Spacious Furnished 1BR-APT in the Heart of SF;7179228;94118;37.77813;-122.4562;Entire home/apt;120;30;11;2023-01-31;0.44;2;57;5;San Francisco
655162292495026750;Balcony & Bay views, Self check in, easy parking;465608934;94127;37.73612;-122.45461;Entire home/apt;164;1;50;2023-02-26;6.88;1;73;50;San Francisco
37859014;Cozy Bernal Heights Studio->Top Location!<-;7407016;94110;37.74199;-122.41441;Entire home/apt;80;2;2;2022-12-21;0.18;2;15;2;San Francisco
8864274;Classic Elegance Pacific Heights;46398210;94115;37.78926;-122.44647;Entire home/apt;1200;3;77;2023-01-11;0.87;1;148;11;San Francisco
7319641;Beautiful Chevy Chase, DC Home;38345667;20015;38.96845;-77.06763;Entire home/apt;350;2;65;2022-11-13;0.86;1;83;14;Washington D.C.
828497;Private floor with 3BR/2BA, free pkg, Metro;3825475;20008;38.94291;-77.07173;Private room;150;3;96;2022-11-26;0.79;1;146;10;Washington D.C.
30743279;Tranquil Apartment in Hip and Historic Bloomingdale;2903046;20001;38.91428;-77.01008;Entire home/apt;148;31;118;2021-05-24;2.3;1;107;0;Washington D.C.
20059569;311A Private Room in Super Convenient Area, Room A;127638239;94118;37.78157;-122.46359;Private room;76;1;325;2023-02-26;4.77;5;137;56;San Francisco
717450035627091223;Mission Bay 1 BR w/ Office by Anyplace - 11449;415840703;94158;37.77527;-122.39084;Entire home/apt;218;30;0;0;0.0;24;317;0;San Francisco
4943572;One bedroom condo near Foggy Bottom metro;25447150;20052;38.89854;-77.04913;Entire home/apt;67;31;25;2023-01-06;2.07;1;44;25;Washington D.C.
16663340;Convenient Apartment Close to Capitol;35340389;20002;38.91337;-77.00648;Entire home/apt;600;31;0;0;0.0;1;0;0;Washington D.C.
811640233297776598;Beautiful 2 bedroom downtown;450802168;94109;37.79030959101732;-122.41668958643838;Entire home/apt;450;30;0;0;0.0;4;364;0;San Francisco
45657042;Peaceful Private Room B, 3 Min Walk To Ocean Beach;369884091;94122;37.7512;-122.50424;Private room;82;2;95;2023-02-26;3.22;3;339;59;San Francisco
25605861;Stylish Townhome in Great Location!;86401186;20002;38.90386;-77.00044;Private room;79;2;137;2023-03-16;2.35;3;299;45;Washington D.C.
824578055590701789;Charming SF single family home;2728513;94112;37.73045656144466;-122.44611192181571;Entire home/apt;208;30;0;0;0.0;1;225;0;San Francisco
29856280;Modern Private Apartment in Historic Home;425737;20001;38.91963958740234;-77.01187896728516;Entire home/apt;118;2;215;2023-02-19;4.15;1;123;45;Washington D.C.
26201810;Modern D.C. Home Minutes from Metro;196940402;20020;38.86306;-76.98309;Entire home/apt;325;31;71;2022-08-22;1.24;1;179;10;Washington D.C.
50169742;79c SFSU/Parkside private masterensuite w/ocean vw;131200418;94116;37.74249;-122.47512;Private room;55;30;7;2022-10-31;0.36;25;364;3;San Francisco
36721448;We Welcome You: 1Br in Shared Mission Flat;51239549;94110;37.7508;-122.41927;Private room;90;2;46;2023-02-25;2.42;1;68;32;San Francisco
31803551;Private 3 bd/2 ba Castro House w/ Great Backyard;1766073;94114;37.76018;-122.44091;Entire home/apt;325;60;78;2022-08-14;1.57;1;364;1;San Francisco
40003333;Perfect DC stay with parking! Sanitized 100%;130517319;20002;38.89401;-76.98009;Entire home/apt;79;3;201;2023-03-05;5.01;1;29;47;Washington D.C.
571603341547952181;Roomy 2 Bdrm Home Near Zuckerberg Hospital;419532249;94110;37.75672;-122.40991;Entire home/apt;126;30;2;2022-12-13;0.28;2;104;2;San Francisco
838660;Modern Luxury 1BR Near FiDi, #9;9965793;94108;37.790672;-122.407249;Entire home/apt;133;30;10;2022-09-05;0.08;9;121;1;San Francisco
3851703;Newly renovated attic bedroom;9354986;20012;38.96849;-77.02665;Private room;75;1;22;2022-12-03;0.22;5;353;3;Washington D.C.
684190824282754109;SF Beachfront escape w/steam room+Hot Tub+Views;8515602;94116;37.74025;-122.50569;Entire home/apt;368;2;18;2023-02-22;3.14;1;257;18;San Francisco
29824332;Modern New SF Shipyard Condo;178425455;94124;37.72763;-122.37032;Entire home/apt;106;30;0;0;0.0;1;203;0;San Francisco
18778187;Nice apartment 3 blocks from Golden Gate Park;17013917;94121;37.77957;-122.4842;Entire home/apt;135;31;13;2022-11-19;0.2;3;365;2;San Francisco
